,frame,cow_id,xc,yc,distance,meal,water
0,771,3,220,376,0,1,0
0,771,6,268,171,2,0,0
0,772,1,119,374,1,1,0
0,772,2,167,370,0,1,0
0,772,4,179,225,1,0,0
0,772,3,220,376,0,1,0
0,772,6,267,175,4,0,0
0,773,1,119,375,1,1,0
0,773,2,167,370,0,1,0
0,773,4,182,220,11,0,0
0,773,3,221,376,0,1,0
0,773,6,267,178,4,0,0
0,774,1,119,375,0,1,0
0,774,2,167,370,0,1,0
0,774,4,184,207,19,0,0
0,774,3,221,376,0,1,0
0,774,6,267,181,2,0,0
0,775,1,119,373,4,1,0
0,775,2,167,370,2,1,0
0,775,4,185,198,13,0,0
0,775,3,220,375,1,1,0
0,775,6,269,185,5,0,0
0,775,5,182,294,0,0,0
0,776,1,119,373,1,1,0
0,776,2,167,369,1,1,0
0,776,4,186,200,3,0,0
0,776,3,220,375,0,1,0
0,776,6,269,190,6,0,0
0,776,5,182,294,1,0,0
0,777,1,119,373,1,1,0
0,777,2,167,369,1,1,0
0,777,4,187,197,4,0,0
0,777,3,220,376,1,1,0
0,777,6,269,196,7,0,0
0,777,5,175,264,53,0,0
0,778,1,119,373,0,1,0
0,778,2,167,369,0,1,0
0,778,4,188,196,3,0,0
0,778,3,220,376,1,1,0
0,778,6,269,197,1,0,0
0,778,5,166,256,21,0,0
0,779,1,119,373,0,1,0
0,779,2,166,368,1,1,0
0,779,4,188,195,1,0,0
0,779,3,220,376,0,1,0
0,779,6,268,202,6,0,0
0,780,1,119,372,1,1,0
0,780,2,166,368,0,1,0
0,780,4,188,194,0,0,0
0,780,3,220,376,0,1,0
0,780,6,268,205,4,0,0
0,780,5,163,276,0,0,0
0,781,1,119,371,3,1,0
0,781,2,167,368,3,1,0
0,781,4,188,194,1,0,0
0,781,3,220,376,0,1,0
0,781,6,268,208,3,0,0
0,781,5,159,276,10,0,0
0,782,1,119,371,1,1,0
0,782,2,167,368,1,1,0
0,782,4,189,194,1,0,0
0,782,3,220,376,0,1,0
0,782,6,268,210,3,0,0
0,782,5,153,275,14,0,0
0,783,1,119,371,1,1,0
0,783,2,167,369,0,1,0
0,783,4,190,194,2,0,0
0,783,3,220,375,0,1,0
0,783,6,267,214,5,0,0
0,783,5,146,276,16,0,0
0,783,7,195,298,0,0,0
0,784,1,119,371,0,1,0
0,784,2,167,369,0,1,0
0,784,4,192,195,3,0,0
0,784,3,220,375,0,1,0
0,784,6,266,221,10,0,0
0,784,5,142,277,11,0,0
0,784,7,196,300,2,0,0
0,785,1,119,371,0,1,0
0,785,2,167,369,0,1,0
0,785,4,193,199,3,0,0
0,785,3,219,375,2,1,0
0,785,6,268,228,10,0,0
0,785,5,140,279,7,0,0
0,785,7,197,301,2,0,0
0,786,1,119,371,0,1,0
0,786,2,167,369,0,1,0
0,786,4,194,203,5,0,0
0,786,3,220,374,2,1,0
0,786,6,266,230,4,0,0
0,786,5,138,279,5,0,0
0,786,7,198,300,4,0,0
0,787,1,119,371,0,1,0
0,787,2,167,369,1,1,0
0,787,4,194,204,1,0,0
0,787,3,220,374,0,1,0
0,787,6,266,233,5,0,0
0,787,5,135,280,7,0,0
0,787,7,199,300,2,0,0
0,787,8,86,368,0,1,0
0,788,1,119,371,1,1,0
0,788,2,167,369,0,1,0
0,788,4,195,207,4,0,0
0,788,3,220,375,1,1,0
0,788,6,265,237,6,0,0
0,788,5,134,284,9,0,0
0,788,7,199,300,1,0,0
0,788,8,86,368,1,1,0
0,789,1,120,371,1,1,0
0,789,2,167,369,1,1,0
0,789,4,195,207,0,0,0
0,789,3,221,375,0,1,0
0,789,6,264,239,3,0,0
0,789,5,130,285,11,0,0
0,789,7,200,300,2,0,0
0,789,8,87,368,0,1,0
0,790,1,119,371,0,1,0
0,790,2,168,370,1,1,0
0,790,4,195,207,1,0,0
0,790,3,221,375,0,1,0
0,790,6,263,241,4,0,0
0,790,5,126,283,8,0,0
0,790,7,202,304,7,0,0
0,790,8,87,368,0,1,0
0,791,1,119,371,0,1,0
0,791,2,168,370,0,1,0
0,791,4,195,208,0,0,0
0,791,3,221,374,1,1,0
0,791,6,261,242,4,0,0
0,791,5,123,282,6,0,0
0,791,7,202,306,5,0,0
0,791,8,86,368,0,1,0
0,792,1,119,371,1,1,0
0,792,2,168,369,0,1,0
0,792,4,194,209,1,0,0
0,792,3,222,374,1,1,0
0,792,6,260,245,5,0,0
0,792,5,122,283,3,0,0
0,792,7,203,307,1,0,0
0,792,8,87,368,2,1,0
0,793,1,118,370,2,1,0
0,793,2,168,370,0,1,0
0,793,4,194,209,0,0,0
0,793,3,222,374,2,1,0
0,793,6,259,250,7,0,0
0,793,5,122,284,1,0,0
0,793,7,204,309,4,0,0
0,793,8,88,367,3,1,0
0,794,1,117,371,2,1,0
0,794,2,168,370,0,1,0
0,794,4,195,208,2,0,0
0,794,3,222,373,1,1,0
0,794,6,257,253,7,0,0
0,794,5,122,285,2,0,0
0,794,7,205,309,2,0,0
0,795,1,117,371,1,1,0
0,795,2,168,370,0,1,0
0,795,4,196,206,3,0,0
0,795,3,222,374,0,1,0
0,795,6,255,257,8,0,0
0,795,5,125,292,13,0,0
0,795,7,203,307,5,0,0
0,796,1,117,371,0,1,0
0,796,2,168,370,0,1,0
0,796,4,196,204,2,0,0
0,796,3,222,374,1,1,0
0,796,6,254,258,4,0,0
0,796,5,127,292,5,0,0
0,796,7,203,307,0,0,0
0,797,1,116,370,2,1,0
0,797,2,168,369,2,1,0
0,797,4,196,202,2,0,0
0,797,3,222,374,1,1,0
0,797,6,252,258,5,0,0
0,797,5,126,293,3,0,0
0,797,7,206,307,8,0,0
0,798,1,116,370,0,1,0
0,798,2,168,368,2,1,0
0,798,4,196,201,0,0,0
0,798,3,221,375,1,1,0
0,798,6,250,258,4,0,0
0,798,5,125,293,2,0,0
0,798,7,208,308,5,0,0
0,799,1,116,369,1,1,0
0,799,2,167,368,2,1,0
0,799,4,196,201,0,0,0
0,799,3,222,375,1,1,0
0,799,6,248,258,5,0,0
0,799,7,210,311,5,0,0
0,800,1,116,369,0,1,0
0,800,2,167,367,1,1,0
0,800,4,196,200,1,0,0
0,800,3,222,375,0,1,0
0,800,6,247,258,2,0,0
0,800,7,211,312,4,0,0
0,801,1,116,369,0,1,0
0,801,2,167,366,2,1,0
0,801,4,197,198,4,0,0
0,801,3,222,376,0,1,0
0,801,6,246,262,6,0,0
0,801,7,211,311,2,0,0
0,802,1,116,369,1,1,0
0,802,2,167,367,2,1,0
0,802,4,199,196,5,0,0
0,802,3,222,376,0,1,0
0,802,6,244,263,4,0,0
0,802,7,211,311,1,0,0
0,803,1,116,369,0,1,0
0,803,2,167,369,4,1,0
0,803,4,200,195,3,0,0
0,803,3,221,376,1,1,0
0,803,6,244,265,3,0,0
0,803,7,211,311,1,0,0
0,804,1,116,369,0,1,0
0,804,2,167,370,2,1,0
0,804,4,201,194,3,0,0
0,804,3,221,376,0,1,0
0,804,6,241,267,8,0,0
0,804,7,211,311,1,0,0
0,805,1,116,369,0,1,0
0,805,2,168,369,1,1,0
0,805,4,202,192,3,0,0
0,805,3,221,375,1,1,0
0,805,6,241,267,0,0,0
0,805,7,210,312,3,0,0
0,806,1,116,368,1,1,0
0,806,2,168,369,0,1,0
0,806,4,203,192,1,0,0
0,806,3,221,375,0,1,0
0,806,6,242,269,4,0,0
0,806,7,211,312,0,0,0
0,807,1,117,369,1,1,0
0,807,2,167,369,0,1,0
0,807,4,204,192,1,0,0
0,807,3,221,374,4,1,0
0,807,6,242,268,0,0,0
0,807,7,215,317,13,0,0
0,808,1,117,369,2,1,0
0,808,2,167,369,0,1,0
0,808,4,204,192,1,0,0
0,808,3,221,374,0,1,0
0,808,6,239,268,7,0,0
0,808,7,220,322,17,0,0
0,809,1,117,369,0,1,0
0,809,2,167,369,0,1,0
0,809,4,204,191,1,0,0
0,809,3,220,373,1,1,0
0,809,6,237,268,4,0,0
0,809,7,221,319,7,0,0
0,810,1,118,370,2,1,0
0,810,2,167,369,1,1,0
0,810,4,204,192,1,0,0
0,810,3,220,373,0,1,0
0,810,6,236,270,3,0,0
0,810,7,221,317,4,0,0
0,811,1,118,371,1,1,0
0,811,2,166,369,1,1,0
0,811,4,204,191,0,0,0
0,811,3,221,373,0,1,0
0,811,6,234,271,5,0,0
0,811,7,224,324,17,0,0
0,812,1,119,372,2,1,0
0,812,2,166,369,0,1,0
0,812,4,204,192,0,0,0
0,812,3,221,373,0,1,0
0,812,6,231,275,12,0,0
0,812,7,227,327,8,0,0
0,813,1,119,372,1,1,0
0,813,2,166,369,0,1,0
0,813,4,205,192,1,0,0
0,813,3,221,374,0,1,0
0,813,6,227,281,15,0,0
0,813,7,232,335,23,0,0
0,814,1,119,372,1,1,0
0,814,2,166,368,0,1,0
0,814,4,206,193,2,0,0
0,814,3,221,374,0,1,0
0,814,6,225,282,8,0,0
0,814,7,235,339,10,0,0
0,815,1,118,371,0,1,0
0,815,2,166,368,1,1,0
0,815,4,206,192,1,0,0
0,815,3,221,374,0,1,0
0,815,6,222,283,6,0,0
0,815,7,237,343,9,0,0
0,816,1,118,371,0,1,0
0,816,2,166,368,0,1,0
0,816,4,206,191,1,0,0
0,816,3,221,374,0,1,0
0,816,6,219,283,7,0,0
0,816,7,239,344,7,0,0
0,822,1,115,369,7,1,0
0,822,2,166,369,3,1,0
0,822,3,222,378,11,1,0
0,822,7,248,332,41,0,0
0,823,1,114,369,3,1,0
0,823,2,166,369,1,1,0
0,823,3,222,379,4,1,0
0,823,7,250,326,16,0,0
0,823,4,146,242,0,0,0
0,824,1,114,369,1,1,0
0,824,2,166,368,1,1,0
0,824,3,222,379,0,1,0
0,824,7,251,324,6,0,0
0,824,4,146,242,1,0,0
0,825,1,114,369,0,1,0
0,825,2,166,367,4,1,0
0,825,3,222,379,0,1,0
0,825,7,250,322,3,0,0
0,825,4,146,242,1,0,0
0,826,1,113,369,0,1,0
0,826,2,165,366,3,1,0
0,826,3,222,379,0,1,0
0,826,7,250,322,1,0,0
0,826,4,144,240,4,0,0
0,827,1,114,369,1,1,0
0,827,2,165,365,2,1,0
0,827,3,222,379,0,1,0
0,827,7,249,322,1,0,0
0,827,4,143,240,1,0,0
0,828,1,114,369,0,1,0
0,828,2,165,364,1,1,0
0,828,3,222,379,0,1,0
0,828,7,249,322,0,0,0
0,828,4,143,240,0,0,0
0,829,1,114,369,0,1,0
0,829,2,164,364,1,1,0
0,829,3,222,379,0,1,0
0,829,7,250,321,2,0,0
0,829,4,143,240,0,0,0
0,830,1,114,369,0,1,0
0,830,2,164,364,0,1,0
0,830,3,222,379,0,1,0
0,830,7,250,321,1,0,0
0,830,4,143,240,0,0,0
0,831,1,113,369,1,1,0
0,831,2,164,363,1,1,0
0,831,3,222,379,0,1,0
0,831,7,250,321,1,0,0
0,831,4,143,240,0,0,0
0,832,1,113,369,1,1,0
0,832,2,165,363,0,1,0
0,832,3,222,379,0,1,0
0,832,7,249,321,2,0,0
0,832,4,143,240,0,0,0
0,833,1,113,369,0,1,0
0,833,2,165,363,0,1,0
0,833,3,223,379,0,1,0
0,833,7,248,321,3,0,0
0,833,4,144,240,0,0,0
0,834,1,113,369,0,1,0
0,834,2,165,363,0,1,0
0,834,3,222,379,0,1,0
0,834,7,246,321,3,0,0
0,834,4,143,240,1,0,0
0,834,5,80,374,0,1,0
0,835,1,113,369,1,1,0
0,835,2,165,363,0,1,0
0,835,3,222,379,1,1,0
0,835,7,247,321,0,0,0
0,835,4,143,240,0,0,0
0,835,5,77,371,9,1,0
0,836,1,113,369,0,1,0
0,836,2,165,364,1,1,0
0,836,3,223,379,0,1,0
0,836,7,246,321,0,0,0
0,836,4,143,240,0,0,0
0,836,5,79,373,7,1,0
0,837,1,113,369,0,1,0
0,837,2,165,363,1,1,0
0,837,7,246,321,2,0,0
0,837,4,143,240,0,0,0
0,837,5,78,371,6,1,0
0,838,1,113,368,0,1,0
0,838,2,165,363,0,1,0
0,838,7,246,322,1,0,0
0,838,4,143,240,0,0,0
0,838,5,77,369,4,1,0
0,839,1,113,369,1,1,0
0,839,2,165,363,0,1,0
0,839,7,245,322,2,0,0
0,839,4,143,240,0,0,0
0,839,5,77,368,2,1,0
0,840,1,113,368,0,1,0
0,840,2,165,363,1,1,0
0,840,7,244,322,1,0,0
0,840,4,143,240,0,0,0
0,840,5,76,368,0,1,0
0,841,1,113,368,1,1,0
0,841,2,166,363,1,1,0
0,841,7,244,322,0,0,0
0,841,4,143,240,0,0,0
0,841,5,77,368,1,1,0
0,841,3,223,379,0,1,0
0,842,1,113,368,0,1,0
0,842,2,166,364,0,1,0
0,842,7,243,322,1,0,0
0,842,4,143,240,0,0,0
0,842,5,77,368,0,1,0
0,842,3,223,379,0,1,0
0,843,1,112,367,1,1,0
0,843,2,166,364,0,1,0
0,843,7,244,322,0,0,0
0,843,4,143,240,0,0,0
0,843,5,77,368,1,1,0
0,843,3,223,379,0,1,0
0,844,1,112,367,1,1,0
0,844,2,166,364,0,1,0
0,844,7,244,321,0,0,0
0,844,4,144,240,1,0,0
0,844,5,76,367,1,1,0
0,845,1,112,367,0,1,0
0,845,2,166,363,1,1,0
0,845,7,243,321,1,0,0
0,845,4,144,240,0,0,0
0,845,5,76,367,0,1,0
0,846,1,112,367,0,1,0
0,846,2,166,363,0,1,0
0,846,7,243,321,1,0,0
0,846,4,144,241,0,0,0
0,846,5,77,368,2,1,0
0,847,1,112,367,0,1,0
0,847,2,166,364,1,1,0
0,847,7,243,321,1,0,0
0,847,4,144,241,0,0,0
0,847,5,77,368,0,1,0
0,848,1,112,367,0,1,0
0,848,2,166,364,0,1,0
0,848,7,243,321,1,0,0
0,848,4,144,240,0,0,0
0,848,5,77,368,0,1,0
0,849,1,112,367,1,1,0
0,849,2,167,364,1,1,0
0,849,7,243,321,2,0,0
0,849,4,145,242,3,0,0
0,849,5,77,368,0,1,0
0,850,1,112,367,0,1,0
0,850,2,166,363,1,1,0
0,850,7,245,320,7,0,0
0,850,4,146,242,1,0,0
0,850,5,77,368,0,1,0
0,851,1,112,366,0,1,0
0,851,2,166,363,1,1,0
0,851,7,247,319,4,0,0
0,851,4,146,243,0,0,0
0,851,5,77,369,1,1,0
0,852,1,111,364,6,1,0
0,852,2,166,363,0,1,0
0,852,7,247,319,2,0,0
0,852,4,146,242,0,0,0
0,852,5,76,368,1,1,0
0,853,1,111,363,1,1,0
0,853,2,166,363,0,1,0
0,853,7,247,319,0,0,0
0,853,4,146,242,0,0,0
0,853,5,76,368,0,1,0
0,854,1,112,365,4,1,0
0,854,2,166,363,1,1,0
0,854,7,245,320,7,0,0
0,854,4,146,242,0,0,0
0,854,5,76,368,0,1,0
0,855,1,111,364,3,1,0
0,855,2,165,363,1,1,0
0,855,7,244,320,2,0,0
0,855,4,146,242,0,0,0
0,855,5,76,368,0,1,0
0,856,1,111,363,2,1,0
0,856,2,166,363,0,1,0
0,856,7,243,321,3,0,0
0,856,4,147,242,1,0,0
0,856,5,77,368,2,1,0
0,857,1,110,362,1,1,0
0,857,2,166,363,2,1,0
0,857,7,243,321,0,0,0
0,857,4,147,241,1,0,0
0,857,5,77,367,2,1,0
0,858,1,110,362,0,1,0
0,858,2,166,363,0,1,0
0,858,7,242,321,1,0,0
0,858,4,148,241,1,0,0
0,858,5,77,367,2,1,0
0,859,1,110,362,0,1,0
0,859,2,167,363,1,1,0
0,859,7,242,321,0,0,0
0,859,4,148,242,0,0,0
0,859,5,77,366,0,1,0
0,860,1,110,362,0,1,0
0,860,2,166,363,2,1,0
0,860,7,242,321,0,0,0
0,860,4,148,242,0,0,0
0,860,5,77,366,0,1,0
0,861,1,110,363,0,1,0
0,861,2,166,363,0,1,0
0,861,7,243,321,1,0,0
0,861,4,147,242,0,0,0
0,861,5,76,366,0,1,0
0,862,1,110,363,0,1,0
0,862,2,166,363,0,1,0
0,862,7,243,320,1,0,0
0,862,4,147,242,0,0,0
0,862,5,76,366,0,1,0
0,863,1,110,363,0,1,0
0,863,2,166,363,1,1,0
0,863,7,244,320,1,0,0
0,863,4,147,242,1,0,0
0,863,5,76,366,1,1,0
0,864,1,110,363,0,1,0
0,864,2,167,363,1,1,0
0,864,7,243,321,1,0,0
0,864,4,147,243,0,0,0
0,864,5,77,367,1,1,0
0,865,1,110,363,0,1,0
0,865,2,166,363,0,1,0
0,865,7,243,321,0,0,0
0,865,4,146,241,3,0,0
0,865,5,76,366,1,1,0
0,866,1,111,363,0,1,0
0,866,2,166,362,2,1,0
0,866,7,243,321,0,0,0
0,866,4,145,240,1,0,0
0,866,5,76,366,1,1,0
0,867,1,110,363,1,1,0
0,867,2,166,363,1,1,0
0,867,7,244,321,2,0,0
0,867,4,145,240,0,0,0
0,867,5,75,365,3,1,0
0,868,1,110,363,0,1,0
0,868,2,167,363,1,1,0
0,868,7,244,321,0,0,0
0,868,4,145,240,0,0,0
0,868,5,75,364,2,1,0
0,869,1,110,362,0,1,0
0,869,2,167,363,0,1,0
0,869,7,244,321,1,0,0
0,869,4,145,240,0,0,0
0,869,5,75,363,1,1,0
0,870,1,110,362,0,1,0
0,870,2,167,363,0,1,0
0,870,7,243,321,0,0,0
0,870,4,146,240,1,0,0
0,870,5,75,364,0,1,0
0,871,1,110,362,1,1,0
0,871,2,166,363,1,1,0
0,871,7,243,321,0,0,0
0,871,4,146,240,0,0,0
0,871,5,75,363,0,1,0
0,872,1,110,362,0,1,0
0,872,2,166,363,0,1,0
0,872,7,243,321,0,0,0
0,872,4,146,240,0,0,0
0,872,5,75,364,1,1,0
0,873,1,110,362,0,1,0
0,873,2,166,363,0,1,0
0,873,7,243,321,0,0,0
0,873,4,146,239,0,0,0
0,873,5,76,364,0,1,0
0,874,1,110,362,1,1,0
0,874,2,165,362,0,1,0
0,874,7,243,321,0,0,0
0,874,4,145,240,0,0,0
0,874,5,76,365,3,1,0
0,875,1,110,362,0,1,0
0,875,2,166,362,1,1,0
0,875,7,242,321,1,0,0
0,875,4,145,240,1,0,0
0,875,5,76,366,3,1,0
0,875,3,222,379,0,1,0
0,876,1,110,363,0,1,0
0,876,2,166,362,0,1,0
0,876,7,242,321,0,0,0
0,876,4,146,241,1,0,0
0,876,5,76,366,0,1,0
0,876,3,222,378,2,1,0
0,877,1,110,363,0,1,0
0,877,2,166,362,0,1,0
0,877,7,242,320,0,0,0
0,877,4,146,241,0,0,0
0,877,5,76,366,0,1,0
0,878,1,110,363,0,1,0
0,878,2,167,362,1,1,0
0,878,7,243,321,1,0,0
0,878,4,146,240,0,0,0
0,878,5,75,365,3,1,0
0,879,1,110,363,0,1,0
0,879,2,166,362,1,1,0
0,879,7,245,321,5,0,0
0,879,4,145,240,0,0,0
0,879,5,76,367,3,1,0
0,879,3,220,379,0,1,0
0,880,1,110,363,1,1,0
0,880,2,166,363,0,1,0
0,880,7,244,321,1,0,0
0,880,4,145,240,0,0,0
0,880,5,77,367,1,1,0
0,880,3,220,379,2,1,0
0,881,1,109,363,0,1,0
0,881,2,166,363,0,1,0
0,881,7,242,321,4,0,0
0,881,4,145,240,0,0,0
0,881,5,77,367,1,1,0
0,881,3,220,379,0,1,0
0,882,1,110,363,1,1,0
0,882,2,166,363,1,1,0
0,882,7,241,320,3,0,0
0,882,4,145,239,0,0,0
0,882,5,78,367,1,1,0
0,883,1,110,365,5,1,0
0,883,2,166,363,0,1,0
0,883,7,241,320,0,0,0
0,883,4,145,239,0,0,0
0,883,5,78,367,0,1,0
0,883,3,221,379,0,1,0
0,884,1,110,364,2,1,0
0,884,2,166,363,1,1,0
0,884,7,241,321,0,0,0
0,884,4,145,240,0,0,0
0,884,5,78,367,1,1,0
0,884,3,221,379,0,1,0
0,885,1,110,366,4,1,0
0,885,2,166,362,0,1,0
0,885,7,241,321,0,0,0
0,885,4,145,240,1,0,0
0,885,5,77,366,1,1,0
0,885,3,221,379,0,1,0
0,886,1,110,364,4,1,0
0,886,2,166,362,1,1,0
0,886,7,241,321,2,0,0
0,886,4,145,240,0,0,0
0,886,5,77,366,1,1,0
0,886,3,221,379,1,1,0
0,887,1,110,364,1,1,0
0,887,2,166,362,0,1,0
0,887,7,242,322,0,0,0
0,887,4,145,240,0,0,0
0,887,5,76,366,0,1,0
0,887,3,221,379,0,1,0
0,888,1,110,365,4,1,0
0,888,2,166,362,0,1,0
0,888,7,242,322,0,0,0
0,888,4,144,240,0,0,0
0,888,5,76,366,1,1,0
0,888,3,221,379,0,1,0
0,889,1,110,366,2,1,0
0,889,2,166,362,1,1,0
0,889,7,242,322,1,0,0
0,889,4,145,240,0,0,0
0,889,5,75,366,2,1,0
0,889,3,221,379,0,1,0
0,890,1,110,367,1,1,0
0,890,2,167,362,0,1,0
0,890,7,243,322,1,0,0
0,890,4,144,240,0,0,0
0,890,5,75,366,1,1,0
0,890,3,221,379,0,1,0
0,891,1,111,367,0,1,0
0,891,2,167,362,0,1,0
0,891,7,243,321,2,0,0
0,891,4,144,240,0,0,0
0,891,5,75,367,1,1,0
0,891,3,221,379,0,1,0
0,892,1,111,367,0,1,0
0,892,2,167,362,0,1,0
0,892,7,245,321,3,0,0
0,892,4,144,240,0,0,0
0,892,5,74,366,1,1,0
0,892,3,221,379,1,1,0
0,893,1,110,367,0,1,0
0,893,2,167,362,0,1,0
0,893,7,246,321,3,0,0
0,893,4,144,240,0,0,0
0,893,5,74,366,1,1,0
0,893,3,221,379,0,1,0
0,894,1,111,367,0,1,0
0,894,2,167,362,0,1,0
0,894,7,248,321,6,0,0
0,894,4,144,240,0,0,0
0,894,5,74,366,0,1,0
0,894,3,221,379,0,1,0
0,895,1,111,367,0,1,0
0,895,2,167,362,0,1,0
0,895,7,248,320,1,0,0
0,895,4,144,240,0,0,0
0,895,5,74,366,0,1,0
0,895,3,221,379,0,1,0
0,896,1,111,366,0,1,0
0,896,2,167,362,1,1,0
0,896,7,246,320,4,0,0
0,896,4,144,240,0,0,0
0,896,5,74,366,0,1,0
0,896,3,221,378,0,1,0
0,897,1,111,367,2,1,0
0,897,2,168,362,1,1,0
0,897,7,245,321,5,0,0
0,897,4,144,242,2,0,0
0,897,5,75,366,0,1,0
0,897,3,221,378,0,1,0
0,898,1,111,367,0,1,0
0,898,2,168,363,1,1,0
0,898,7,244,321,3,0,0
0,898,4,144,242,1,0,0
0,898,5,75,366,0,1,0
0,898,3,221,379,0,1,0
0,899,1,111,368,0,1,0
0,899,2,168,363,0,1,0
0,899,7,243,321,2,0,0
0,899,4,144,242,0,0,0
0,899,5,75,366,0,1,0
0,899,3,221,379,0,1,0
0,900,1,111,367,0,1,0
0,900,2,168,363,0,1,0
0,900,7,244,321,2,0,0
0,900,4,144,242,0,0,0
0,900,5,75,366,0,1,0
0,900,3,222,379,1,1,0
0,901,1,111,367,0,1,0
0,901,2,168,363,0,1,0
0,901,7,244,321,0,0,0
0,901,4,144,242,0,0,0
0,901,5,76,366,1,1,0
0,901,3,222,379,0,1,0
0,902,1,111,368,0,1,0
0,902,2,167,362,1,1,0
0,902,7,243,321,1,0,0
0,902,4,144,241,1,0,0
0,902,5,76,366,0,1,0
0,902,3,221,379,0,1,0
0,903,1,111,367,1,1,0
0,903,2,167,362,0,1,0
0,903,7,243,321,1,0,0
0,903,4,144,241,0,0,0
0,903,5,76,366,0,1,0
0,903,3,221,379,1,1,0
